#anchorwave proali -i ./Udiv/Udiv.scaffold_1.augustus.hints.sorted.gff3 -r ./Udiv/Udiv.scaffold_1.fa -a ./Udiv-Lelegans/Udiv.scaffold_1.cds.to.Lelegans.chrom_1.liftover.sam -as ./Udiv/Udiv.scaffold_1.cds.fa -ar ./Udiv/Udiv.scaffold_1.cds.ref.sam -s ./Lelegans/Lelegans_chrom_1.fa -n ./Udiv-Lelegans/Udiv.scaffold_1.cds.to.Lelegans.chrom_1.anchors -t 12 -R 1 -Q 1 -w 45000 -fa3 500000
refChr	referenceStart	referenceEnd	queryChr	queryStart	queryEnd	strand	gene	blockIndex	score
#anchorwave proali -i ./Udiv/Udiv.scaffold_9.augustus.hints.sorted.gff3 -r ./Udiv/Udiv.scaffold_9.fa -a ./Udiv-Lelegans/Udiv.scaffold_9.cds.to.Lelegans.chrom_5.liftover.sam -as ./Udiv/Udiv.scaffold_9.cds.fa -ar ./Udiv/Udiv.scaffold_9.cds.ref.sam -s ./Lelegans/Lelegans_chrom_5.fa -n ./Udiv-Lelegans/Udiv.scaffold_9.cds.to.Lelegans.chrom_5.anchors -t 12 -R 1 -Q 1 -w 45000 -fa3 500000
refChr	referenceStart	referenceEnd	queryChr	queryStart	queryEnd	strand	gene	blockIndex	score
#anchorwave proali -i ./Udiv/Udiv.scaffold_9.augustus.hints.sorted.gff3 -r ./Udiv/Udiv.scaffold_9.fa -a ./Udiv-Lelegans/Udiv.scaffold_9.cds.to.Lelegans.chrom_6.liftover.sam -as ./Udiv/Udiv.scaffold_9.cds.fa -ar ./Udiv/Udiv.scaffold_9.cds.ref.sam -s ./Lelegans/Lelegans_chrom_6.fa -n ./Udiv-Lelegans/Udiv.scaffold_9.cds.to.Lelegans.chrom_6.anchors -t 12 -R 1 -Q 1 -w 45000 -fa3 500000
refChr	referenceStart	referenceEnd	queryChr	queryStart	queryEnd	strand	gene	blockIndex	score
#block begin
scaffold_9	23935119	23943954	Hic_chr_6	39193366	39202366	-	mRNA41977	1	0.57874
scaffold_9	24651504	24653587	Hic_chr_6	39090249	39092347	-	mRNA42025	1	0.741994
scaffold_9	24694204	24723930	Hic_chr_6	39039297	39068619	-	mRNA42027	1	0.849696
scaffold_9	25686558	25687294	Hic_chr_6	28175690	28176426	-	mRNA42074	1	0.873357
scaffold_9	26114411	26122431	Hic_chr_6	27974551	27985944	-	mRNA42097	1	0.935837
scaffold_9	26138115	26154126	Hic_chr_6	27967695	27971387	-	mRNA42102	1	0.997917
scaffold_9	26448577	26501665	Hic_chr_6	27621802	27655860	-	mRNA42126	1	0.255865
scaffold_9	30097858	30139852	Hic_chr_6	26873993	26891871	-	mRNA42473	1	0.852037
scaffold_9	41992630	41996715	Hic_chr_6	25677721	25678876	-	mRNA43349	1	0.150503
#block end
#block begin
scaffold_9	76480901	76540119	Hic_chr_6	102151370	102178066	-	mRNA45252	2	0.12781
scaffold_9	133276086	133322784	Hic_chr_6	95321384	95331274	-	mRNA46662	2	0.700098
scaffold_9	133488063	133507721	Hic_chr_6	95228822	95229027	-	mRNA46665	2	0.591954
scaffold_9	133762996	133763881	Hic_chr_6	95071914	95072832	-	mRNA46670	2	0.988739
scaffold_9	134084465	134099703	Hic_chr_6	94731721	94740606	-	mRNA46681	2	0.465553
scaffold_9	137619613	137645307	Hic_chr_6	81988196	82000771	-	mRNA46784	2	0.889562
scaffold_9	138060532	138086744	Hic_chr_6	81683642	81703827	-	mRNA46798	2	0.7178
#block end
#block begin
scaffold_9	57280093	57308407	Hic_chr_6	77601537	77619280	+	mRNA44276	3	0.982416
scaffold_9	58472293	58508814	Hic_chr_6	77987964	78001596	+	mRNA44305	3	0.811071
scaffold_9	59164183	59186788	Hic_chr_6	78034942	78045149	+	mRNA44328	3	0.710956
scaffold_9	59530129	59577637	Hic_chr_6	78212485	78241874	+	mRNA44335	3	0.814103
scaffold_9	60073714	60133275	Hic_chr_6	78624696	78633426	+	mRNA44363	3	0.699602
#block end
#block begin
scaffold_9	48496051	48524886	Hic_chr_6	21971852	21980105	+	mRNA43840	4	0.997004
scaffold_9	48525030	48544288	Hic_chr_6	21980245	21987378	+	mRNA43841	4	0.970588
scaffold_9	55376831	55400483	Hic_chr_6	25482361	25493457	+	mRNA44192	4	0.802696
#block end
#block begin
scaffold_9	61675046	61693303	Hic_chr_6	79515761	79531480	-	mRNA44415	5	0.955502
scaffold_9	61765922	61766551	Hic_chr_6	79422301	79422942	-	mRNA44418	5	0.737338
scaffold_9	63235367	63236275	Hic_chr_6	78658191	78659099	-	mRNA44455	5	0.865514
#block end
#anchorwave proali -i ./Udiv/Udiv.scaffold_9.augustus.hints.sorted.gff3 -r ./Udiv/Udiv.scaffold_9.fa -a ./Udiv-Lelegans/Udiv.scaffold_9.cds.to.Lelegans.chrom_7.liftover.sam -as ./Udiv/Udiv.scaffold_9.cds.fa -ar ./Udiv/Udiv.scaffold_9.cds.ref.sam -s ./Lelegans/Lelegans_chrom_7.fa -n ./Udiv-Lelegans/Udiv.scaffold_9.cds.to.Lelegans.chrom_7.anchors -t 12 -R 1 -Q 1 -w 45000 -fa3 500000
refChr	referenceStart	referenceEnd	queryChr	queryStart	queryEnd	strand	gene	blockIndex	score
#block begin
scaffold_9	80519568	80554772	Hic_chr_7	8848595	8888391	+	mRNA45340	1	0.403509
scaffold_9	81891621	81894161	Hic_chr_7	10775668	10778219	+	mRNA45379	1	0.639183
scaffold_9	82433166	82487265	Hic_chr_7	11314514	11351457	+	mRNA45390	1	0.479301
scaffold_9	82927097	82937091	Hic_chr_7	11710106	11710303	+	mRNA45402	1	0.323529
scaffold_9	82987478	82987819	Hic_chr_7	11768009	11768342	+	mRNA45405	1	0.853801
scaffold_9	83154285	83154488	Hic_chr_7	11897114	11897319	+	mRNA45406	1	0.701754
scaffold_9	83205826	83206010	Hic_chr_7	11966066	11966323	+	mRNA45408	1	0.5
scaffold_9	83660187	83660479	Hic_chr_7	12377969	12378288	+	mRNA45414	1	0.591667
scaffold_9	83783051	83798548	Hic_chr_7	12389065	12545458	+	mRNA45415	1	0.798305
scaffold_9	84302222	84302351	Hic_chr_7	13351834	13351963	+	mRNA45429	1	0.307329
scaffold_9	84547139	84719524	Hic_chr_7	13511802	13594681	+	mRNA45433	1	0.913065
scaffold_9	84719758	84720509	Hic_chr_7	13594914	13595665	+	mRNA45434	1	0.590361
scaffold_9	84739171	84750639	Hic_chr_7	13613980	13621560	+	mRNA45435	1	0.867733
scaffold_9	84760254	84797611	Hic_chr_7	13628726	13650283	+	mRNA45436	1	0.924834
scaffold_9	85320406	85335993	Hic_chr_7	14220134	14237716	+	mRNA45446	1	0.724734
scaffold_9	99739272	99785555	Hic_chr_7	19428029	19472883	+	mRNA45764	1	0.578997
scaffold_9	114122137	114188562	Hic_chr_7	21192241	21223069	+	mRNA46306	1	0.840567
scaffold_9	117418965	117464149	Hic_chr_7	30709064	30732641	+	mRNA46365	1	0.378982
scaffold_9	117944662	117946624	Hic_chr_7	31167203	31169053	+	mRNA46368	1	0.573427
scaffold_9	117995897	117996114	Hic_chr_7	31205354	31205555	+	mRNA46369	1	0.505208
scaffold_9	118026597	118026863	Hic_chr_7	31225516	31225819	+	mRNA46370	1	0.764881
scaffold_9	118038915	118082231	Hic_chr_7	31244048	31271074	+	mRNA46372	1	0.869269
scaffold_9	118092075	118102996	Hic_chr_7	31281018	31288652	+	mRNA46374	1	0.729851
#block end
#block begin
scaffold_9	146808789	146906791	Hic_chr_7	54554181	54610026	-	mRNA46962	2	0.992115
scaffold_9	146930825	146977427	Hic_chr_7	54506482	54540740	-	mRNA46968	2	0.989683
scaffold_9	147058550	147093299	Hic_chr_7	54387401	54418990	-	mRNA46972	2	0.153895
scaffold_9	147138945	147141559	Hic_chr_7	54178653	54178819	-	mRNA46975	2	0.133493
scaffold_9	147260577	147285400	Hic_chr_7	53890269	53908627	-	mRNA46980	2	0.74733
scaffold_9	147516421	147539699	Hic_chr_7	53534076	53550873	-	mRNA46986	2	1
scaffold_9	147560154	147623317	Hic_chr_7	53413301	53505810	-	mRNA46988	2	0.324094
scaffold_9	147960223	148005161	Hic_chr_7	53180314	53194443	-	mRNA46998	2	0.966256
scaffold_9	148186337	148283442	Hic_chr_7	44901346	44939405	-	mRNA46999	2	0.845404
#block end
#block begin
scaffold_9	28092810	28146346	Hic_chr_7	63324233	63336140	+	mRNA42265	3	0.403617
scaffold_9	60006844	60007122	Hic_chr_7	73881474	73881783	+	mRNA44355	3	0.978723
scaffold_9	79331981	79422480	Hic_chr_7	80113916	80171765	+	mRNA45309	3	0.548251
scaffold_9	79462355	79472233	Hic_chr_7	80185226	80194209	+	mRNA45314	3	0.697674
scaffold_9	79475382	79517066	Hic_chr_7	80197749	80241223	+	mRNA45317	3	0.2512
scaffold_9	79539498	79565777	Hic_chr_7	80259962	80286844	+	mRNA45318	3	0.681596
scaffold_9	79590541	79591721	Hic_chr_7	80303034	80304214	+	mRNA45320	3	0.998308
#block end
#block begin
scaffold_9	151150812	151166422	Hic_chr_7	58649268	58650408	-	mRNA47059	4	0.521333
scaffold_9	151184901	151210519	Hic_chr_7	58585401	58607595	-	mRNA47060	4	0.410213
scaffold_9	151211457	151229543	Hic_chr_7	58510825	58535554	-	mRNA47061	4	0.991135
scaffold_9	157305376	157354897	Hic_chr_7	57195200	57233553	-	mRNA47183	4	0.987116
scaffold_9	157385601	157385881	Hic_chr_7	56812942	56813222	-	mRNA47185	4	0.683698
#block end
#anchorwave proali -i ./Udiv/Udiv.scaffold_9.augustus.hints.sorted.gff3 -r ./Udiv/Udiv.scaffold_9.fa -a ./Udiv-Lelegans/Udiv.scaffold_9.cds.to.Lelegans.chrom_8.liftover.sam -as ./Udiv/Udiv.scaffold_9.cds.fa -ar ./Udiv/Udiv.scaffold_9.cds.ref.sam -s ./Lelegans/Lelegans_chrom_8.fa -n ./Udiv-Lelegans/Udiv.scaffold_9.cds.to.Lelegans.chrom_8.anchors -t 12 -R 1 -Q 1 -w 45000 -fa3 500000
refChr	referenceStart	referenceEnd	queryChr	queryStart	queryEnd	strand	gene	blockIndex	score
#block begin
scaffold_9	7240039	7248817	Hic_chr_8	46869556	46881243	+	mRNA41424	1	0.848782
scaffold_9	7255482	7277823	Hic_chr_8	46893371	46926433	+	mRNA41425	1	0.623899
scaffold_9	54521940	54522332	Hic_chr_8	50097600	50097998	+	mRNA44155	1	0.414815
scaffold_9	138704558	138757925	Hic_chr_8	96554746	96690886	+	mRNA46810	1	0.75293
#block end
#anchorwave proali -i ./Udiv/Udiv.scaffold_9.augustus.hints.sorted.gff3 -r ./Udiv/Udiv.scaffold_9.fa -a ./Udiv-Lelegans/Udiv.scaffold_9.cds.to.Lelegans.chrom_9.liftover.sam -as ./Udiv/Udiv.scaffold_9.cds.fa -ar ./Udiv/Udiv.scaffold_9.cds.ref.sam -s ./Lelegans/Lelegans_chrom_9.fa -n ./Udiv-Lelegans/Udiv.scaffold_9.cds.to.Lelegans.chrom_9.anchors -t 12 -R 1 -Q 1 -w 45000 -fa3 500000
refChr	referenceStart	referenceEnd	queryChr	queryStart	queryEnd	strand	gene	blockIndex	score
#anchorwave proali -i ./Udiv/Udiv.scaffold_9.augustus.hints.sorted.gff3 -r ./Udiv/Udiv.scaffold_9.fa -a ./Udiv-Lelegans/Udiv.scaffold_9.cds.to.Lelegans.chrom_10.liftover.sam -as ./Udiv/Udiv.scaffold_9.cds.fa -ar ./Udiv/Udiv.scaffold_9.cds.ref.sam -s ./Lelegans/Lelegans_chrom_10.fa -n ./Udiv-Lelegans/Udiv.scaffold_9.cds.to.Lelegans.chrom_10.anchors -t 12 -R 1 -Q 1 -w 45000 -fa3 500000
refChr	referenceStart	referenceEnd	queryChr	queryStart	queryEnd	strand	gene	blockIndex	score
#anchorwave proali -i ./Udiv/Udiv.scaffold_9.augustus.hints.sorted.gff3 -r ./Udiv/Udiv.scaffold_9.fa -a ./Udiv-Lelegans/Udiv.scaffold_9.cds.to.Lelegans.chrom_11.liftover.sam -as ./Udiv/Udiv.scaffold_9.cds.fa -ar ./Udiv/Udiv.scaffold_9.cds.ref.sam -s ./Lelegans/Lelegans_chrom_11.fa -n ./Udiv-Lelegans/Udiv.scaffold_9.cds.to.Lelegans.chrom_11.anchors -t 12 -R 1 -Q 1 -w 45000 -fa3 500000
refChr	referenceStart	referenceEnd	queryChr	queryStart	queryEnd	strand	gene	blockIndex	score
#anchorwave proali -i ./Udiv/Udiv.scaffold_9.augustus.hints.sorted.gff3 -r ./Udiv/Udiv.scaffold_9.fa -a ./Udiv-Lelegans/Udiv.scaffold_9.cds.to.Lelegans.chrom_12.liftover.sam -as ./Udiv/Udiv.scaffold_9.cds.fa -ar ./Udiv/Udiv.scaffold_9.cds.ref.sam -s ./Lelegans/Lelegans_chrom_12.fa -n ./Udiv-Lelegans/Udiv.scaffold_9.cds.to.Lelegans.chrom_12.anchors -t 12 -R 1 -Q 1 -w 45000 -fa3 500000
refChr	referenceStart	referenceEnd	queryChr	queryStart	queryEnd	strand	gene	blockIndex	score
#anchorwave proali -i ./Udiv/Udiv.scaffold_9.augustus.hints.sorted.gff3 -r ./Udiv/Udiv.scaffold_9.fa -a ./Udiv-Lelegans/Udiv.scaffold_9.cds.to.Lelegans.chrom_13.liftover.sam -as ./Udiv/Udiv.scaffold_9.cds.fa -ar ./Udiv/Udiv.scaffold_9.cds.ref.sam -s ./Lelegans/Lelegans_chrom_13.fa -n ./Udiv-Lelegans/Udiv.scaffold_9.cds.to.Lelegans.chrom_13.anchors -t 12 -R 1 -Q 1 -w 45000 -fa3 500000
refChr	referenceStart	referenceEnd	queryChr	queryStart	queryEnd	strand	gene	blockIndex	score
#block begin
scaffold_9	45750314	45750891	Hic_chr_13	63854787	63855349	-	mRNA43725	1	0.653477
scaffold_9	60535873	60562836	Hic_chr_13	39579379	39601419	-	mRNA44380	1	0.762821
scaffold_9	79459280	79460025	Hic_chr_13	9465743	9466490	-	mRNA45313	1	0.978667
scaffold_9	92040730	92057367	Hic_chr_13	8343731	8369052	-	mRNA45584	1	0.911602
scaffold_9	92060081	92069013	Hic_chr_13	8337312	8338113	-	mRNA45585	1	0.897872
scaffold_9	131138518	131142882	Hic_chr_13	8264372	8268730	-	mRNA46605	1	0.971975
#block end
#anchorwave proali -i ./Udiv/Udiv.scaffold_9.augustus.hints.sorted.gff3 -r ./Udiv/Udiv.scaffold_9.fa -a ./Udiv-Lelegans/Udiv.scaffold_9.cds.to.Lelegans.chrom_14.liftover.sam -as ./Udiv/Udiv.scaffold_9.cds.fa -ar ./Udiv/Udiv.scaffold_9.cds.ref.sam -s ./Lelegans/Lelegans_chrom_14.fa -n ./Udiv-Lelegans/Udiv.scaffold_9.cds.to.Lelegans.chrom_14.anchors -t 12 -R 1 -Q 1 -w 45000 -fa3 500000
refChr	referenceStart	referenceEnd	queryChr	queryStart	queryEnd	strand	gene	blockIndex	score
#anchorwave proali -i ./Udiv/Udiv.scaffold_10.augustus.hints.sorted.gff3 -r ./Udiv/Udiv.scaffold_10.fa -a ./Udiv-Lelegans/Udiv.scaffold_10.cds.to.Lelegans.chrom_1.liftover.sam -as ./Udiv/Udiv.scaffold_10.cds.fa -ar ./Udiv/Udiv.scaffold_10.cds.ref.sam -s ./Lelegans/Lelegans_chrom_1.fa -n ./Udiv-Lelegans/Udiv.scaffold_10.cds.to.Lelegans.chrom_1.anchors -t 12 -R 1 -Q 1 -w 45000 -fa3 500000
refChr	referenceStart	referenceEnd	queryChr	queryStart	queryEnd	strand	gene	blockIndex	score
#block begin
scaffold_10	39932219	39932453	Hic_chr_1	2401158	2401406	+	mRNA6400	1	0.685185
scaffold_10	40164390	40164677	Hic_chr_1	2549552	2549860	+	mRNA6405	1	0.54902
scaffold_10	40373142	40390356	Hic_chr_1	2674705	2687437	+	mRNA6421	1	0.922356
scaffold_10	40481429	40544270	Hic_chr_1	2753759	2791392	+	mRNA6424	1	0.928889
scaffold_10	40557620	40697704	Hic_chr_1	2823145	2929538	+	mRNA6426	1	0.672288
scaffold_10	40843699	40843891	Hic_chr_1	3042366	3042553	+	mRNA6428	1	0.595469
scaffold_10	41467794	41467981	Hic_chr_1	3554085	3554281	+	mRNA6433	1	0.570988
scaffold_10	41686699	41781482	Hic_chr_1	3686154	3769289	+	mRNA6440	1	0.8394
scaffold_10	42053803	42056066	Hic_chr_1	3946426	3948673	+	mRNA6448	1	0.961671
scaffold_10	59456959	59738756	Hic_chr_1	25870189	26069421	+	mRNA6732	1	0.342569
scaffold_10	63654332	63706003	Hic_chr_1	34245651	34314531	+	mRNA6798	1	0.823118
#block end
#block begin
scaffold_10	66925396	66947443	Hic_chr_1	56662761	56672069	+	mRNA6845	2	0.79375
scaffold_10	67242134	67327935	Hic_chr_1	56846969	56896067	+	mRNA6849	2	0.874644
scaffold_10	67455355	67706480	Hic_chr_1	56984606	57110217	+	mRNA6851	2	0.930029
scaffold_10	68268578	68268928	Hic_chr_1	57384109	57384459	+	mRNA6857	2	1
scaffold_10	69131514	69164581	Hic_chr_1	58991534	59001344	+	mRNA6873	2	0.230956
scaffold_10	80377957	80487422	Hic_chr_1	70911630	70991604	+	mRNA7068	2	0.700582
scaffold_10	85432889	85461240	Hic_chr_1	72414728	72419763	+	mRNA7127	2	0.936416
#block end
#block begin
scaffold_10	13393200	13516392	Hic_chr_1	53488970	53598633	-	mRNA6024	3	0.482117
scaffold_10	13556638	13557006	Hic_chr_1	53458075	53458461	-	mRNA6025	3	0.894608
scaffold_10	13582685	13587032	Hic_chr_1	53424450	53424731	-	mRNA6026	3	0.770642
scaffold_10	13654980	13655318	Hic_chr_1	53380780	53381128	-	mRNA6028	3	0.485119
scaffold_10	13671642	13680285	Hic_chr_1	53367966	53368849	-	mRNA6029	3	0.959826
scaffold_10	13784125	13819519	Hic_chr_1	53292716	53309002	-	mRNA6032	3	0.384428
#block end
#block begin
scaffold_10	23652115	23652335	Hic_chr_1	76673296	76673506	+	mRNA6174	4	0.752688
scaffold_10	23721650	23745757	Hic_chr_1	76712808	76721379	+	mRNA6177	4	0.795866
scaffold_10	23746016	23746212	Hic_chr_1	76722786	76722987	+	mRNA6178	4	0.621795
scaffold_10	23760895	23761071	Hic_chr_1	76729959	76730117	+	mRNA6179	4	0.763285
scaffold_10	23767712	23768809	Hic_chr_1	76737798	76738889	+	mRNA6180	4	0.97664
#block end
#block begin
scaffold_10	123638933	123669467	Hic_chr_1	112141003	112171257	-	mRNA7804	5	0.946667
scaffold_10	123775116	123805916	Hic_chr_1	111946077	112012020	-	mRNA7806	5	0.718442
scaffold_10	136517056	136573859	Hic_chr_1	103104743	103175871	-	mRNA8038	5	0.444622
scaffold_10	136889787	136921166	Hic_chr_1	102897702	102902186	-	mRNA8040	5	0.458226
scaffold_10	136927261	136956019	Hic_chr_1	102844673	102888326	-	mRNA8041	5	0.993827
scaffold_10	137181227	137222543	Hic_chr_1	90304565	90333783	-	mRNA8045	5	0.439661
#block end
#block begin
scaffold_10	24228066	24248526	Hic_chr_1	54398265	54411718	+	mRNA6187	6	0.511785
scaffold_10	24787124	24814623	Hic_chr_1	55289362	55307476	+	mRNA6195	6	0.902521
scaffold_10	24881252	24945065	Hic_chr_1	55425252	55452297	+	mRNA6196	6	0.929427
scaffold_10	24967113	24967833	Hic_chr_1	55463360	55464083	+	mRNA6197	6	0.94357
scaffold_10	25485311	25567724	Hic_chr_1	55820695	55842507	+	mRNA6199	6	0.46012
#block end
#block begin
scaffold_10	17393656	17394520	Hic_chr_1	46055339	46056191	+	mRNA6081	7	0.920219
scaffold_10	17498542	17537741	Hic_chr_1	46107472	46122643	+	mRNA6083	7	0.593074
scaffold_10	17538252	17690535	Hic_chr_1	46132346	46204316	+	mRNA6084	7	0.949799
#block end
#block begin
scaffold_10	7491832	7659450	Hic_chr_1	89425199	89480506	+	mRNA5928	8	0.633778
scaffold_10	7929975	7986358	Hic_chr_1	89688910	89758876	+	mRNA5933	8	0.621317
scaffold_10	7992062	8073330	Hic_chr_1	89777304	89816689	+	mRNA5934	8	0.993402
#block end
#anchorwave proali -i ./Udiv/Udiv.scaffold_10.augustus.hints.sorted.gff3 -r ./Udiv/Udiv.scaffold_10.fa -a ./Udiv-Lelegans/Udiv.scaffold_10.cds.to.Lelegans.chrom_2.liftover.sam -as ./Udiv/Udiv.scaffold_10.cds.fa -ar ./Udiv/Udiv.scaffold_10.cds.ref.sam -s ./Lelegans/Lelegans_chrom_2.fa -n ./Udiv-Lelegans/Udiv.scaffold_10.cds.to.Lelegans.chrom_2.anchors -t 12 -R 1 -Q 1 -w 45000 -fa3 500000
refChr	referenceStart	referenceEnd	queryChr	queryStart	queryEnd	strand	gene	blockIndex	score
#anchorwave proali -i ./Udiv/Udiv.scaffold_10.augustus.hints.sorted.gff3 -r ./Udiv/Udiv.scaffold_10.fa -a ./Udiv-Lelegans/Udiv.scaffold_10.cds.to.Lelegans.chrom_3.liftover.sam -as ./Udiv/Udiv.scaffold_10.cds.fa -ar ./Udiv/Udiv.scaffold_10.cds.ref.sam -s ./Lelegans/Lelegans_chrom_3.fa -n ./Udiv-Lelegans/Udiv.scaffold_10.cds.to.Lelegans.chrom_3.anchors -t 12 -R 1 -Q 1 -w 45000 -fa3 500000
refChr	referenceStart	referenceEnd	queryChr	queryStart	queryEnd	strand	gene	blockIndex	score
#block begin
scaffold_10	4497423	4505041	Hic_chr_3	88565488	88566866	-	mRNA5881	1	0.837862
scaffold_10	45052457	45065809	Hic_chr_3	53954101	53958372	-	mRNA6489	1	0.566517
scaffold_10	98874046	98885929	Hic_chr_3	25072499	25072890	-	mRNA7324	1	0.438776
scaffold_10	107825714	107841929	Hic_chr_3	3804835	3826455	-	mRNA7472	1	0.399779
#block end
#anchorwave proali -i ./Udiv/Udiv.scaffold_10.augustus.hints.sorted.gff3 -r ./Udiv/Udiv.scaffold_10.fa -a ./Udiv-Lelegans/Udiv.scaffold_10.cds.to.Lelegans.chrom_4.liftover.sam -as ./Udiv/Udiv.scaffold_10.cds.fa -ar ./Udiv/Udiv.scaffold_10.cds.ref.sam -s ./Lelegans/Lelegans_chrom_4.fa -n ./Udiv-Lelegans/Udiv.scaffold_10.cds.to.Lelegans.chrom_4.anchors -t 12 -R 1 -Q 1 -w 45000 -fa3 500000
refChr	referenceStart	referenceEnd	queryChr	queryStart	queryEnd	strand	gene	blockIndex	score
#anchorwave proali -i ./Udiv/Udiv.scaffold_10.augustus.hints.sorted.gff3 -r ./Udiv/Udiv.scaffold_10.fa -a ./Udiv-Lelegans/Udiv.scaffold_10.cds.to.Lelegans.chrom_5.liftover.sam -as ./Udiv/Udiv.scaffold_10.cds.fa -ar ./Udiv/Udiv.scaffold_10.cds.ref.sam -s ./Lelegans/Lelegans_chrom_5.fa -n ./Udiv-Lelegans/Udiv.scaffold_10.cds.to.Lelegans.chrom_5.anchors -t 12 -R 1 -Q 1 -w 45000 -fa3 500000
refChr	referenceStart	referenceEnd	queryChr	queryStart	queryEnd	strand	gene	blockIndex	score
#anchorwave proali -i ./Udiv/Udiv.scaffold_10.augustus.hints.sorted.gff3 -r ./Udiv/Udiv.scaffold_10.fa -a ./Udiv-Lelegans/Udiv.scaffold_10.cds.to.Lelegans.chrom_6.liftover.sam -as ./Udiv/Udiv.scaffold_10.cds.fa -ar ./Udiv/Udiv.scaffold_10.cds.ref.sam -s ./Lelegans/Lelegans_chrom_6.fa -n ./Udiv-Lelegans/Udiv.scaffold_10.cds.to.Lelegans.chrom_6.anchors -t 12 -R 1 -Q 1 -w 45000 -fa3 500000
refChr	referenceStart	referenceEnd	queryChr	queryStart	queryEnd	strand	gene	blockIndex	score
#block begin
scaffold_10	70824328	70858924	Hic_chr_6	33844889	33871239	+	mRNA6889	1	0.596132
scaffold_10	71093284	71098218	Hic_chr_6	33955809	33960671	+	mRNA6896	1	0.541082
scaffold_10	85885214	85956978	Hic_chr_6	73652801	73716851	+	mRNA7134	1	0.919528
#block end
#anchorwave proali -i ./Udiv/Udiv.scaffold_10.augustus.hints.sorted.gff3 -r ./Udiv/Udiv.scaffold_10.fa -a ./Udiv-Lelegans/Udiv.scaffold_10.cds.to.Lelegans.chrom_7.liftover.sam -as ./Udiv/Udiv.scaffold_10.cds.fa -ar ./Udiv/Udiv.scaffold_10.cds.ref.sam -s ./Lelegans/Lelegans_chrom_7.fa -n ./Udiv-Lelegans/Udiv.scaffold_10.cds.to.Lelegans.chrom_7.anchors -t 12 -R 1 -Q 1 -w 45000 -fa3 500000
refChr	referenceStart	referenceEnd	queryChr	queryStart	queryEnd	strand	gene	blockIndex	score
#anchorwave proali -i ./Udiv/Udiv.scaffold_10.augustus.hints.sorted.gff3 -r ./Udiv/Udiv.scaffold_10.fa -a ./Udiv-Lelegans/Udiv.scaffold_10.cds.to.Lelegans.chrom_8.liftover.sam -as ./Udiv/Udiv.scaffold_10.cds.fa -ar ./Udiv/Udiv.scaffold_10.cds.ref.sam -s ./Lelegans/Lelegans_chrom_8.fa -n ./Udiv-Lelegans/Udiv.scaffold_10.cds.to.Lelegans.chrom_8.anchors -t 12 -R 1 -Q 1 -w 45000 -fa3 500000
refChr	referenceStart	referenceEnd	queryChr	queryStart	queryEnd	strand	gene	blockIndex	score
#block begin
scaffold_10	53555161	53627456	Hic_chr_8	102451936	102452860	-	mRNA6615	1	0.960042
scaffold_10	100320249	100350231	Hic_chr_8	33293269	33294199	-	mRNA7348	1	0.888229
scaffold_10	124909176	124909643	Hic_chr_8	2249821	2250287	-	mRNA7819	1	0.91716
#block end
#anchorwave proali -i ./Udiv/Udiv.scaffold_10.augustus.hints.sorted.gff3 -r ./Udiv/Udiv.scaffold_10.fa -a ./Udiv-Lelegans/Udiv.scaffold_10.cds.to.Lelegans.chrom_9.liftover.sam -as ./Udiv/Udiv.scaffold_10.cds.fa -ar ./Udiv/Udiv.scaffold_10.cds.ref.sam -s ./Lelegans/Lelegans_chrom_9.fa -n ./Udiv-Lelegans/Udiv.scaffold_10.cds.to.Lelegans.chrom_9.anchors -t 12 -R 1 -Q 1 -w 45000 -fa3 500000
refChr	referenceStart	referenceEnd	queryChr	queryStart	queryEnd	strand	gene	blockIndex	score
#block begin
scaffold_10	4497423	4505041	Hic_chr_9	92806036	92807418	-	mRNA5881	1	0.84058
scaffold_10	27926317	27949871	Hic_chr_9	74169370	74193181	-	mRNA6239	1	0.805356
scaffold_10	87450914	87509025	Hic_chr_9	65348351	65407971	-	mRNA7166	1	0.479062
scaffold_10	88460935	88560388	Hic_chr_9	63513027	63567898	-	mRNA7177	1	0.970967
scaffold_10	88968634	88987963	Hic_chr_9	63309918	63324308	-	mRNA7181	1	0.962963
scaffold_10	101186957	101219639	Hic_chr_9	62300478	62325349	-	mRNA7367	1	0.4158
scaffold_10	102723299	102857988	Hic_chr_9	60471052	60549244	-	mRNA7390	1	0.766667
scaffold_10	102946846	102953386	Hic_chr_9	60400733	60404148	-	mRNA7392	1	0.955346
scaffold_10	102991826	103138403	Hic_chr_9	60150595	60289363	-	mRNA7393	1	0.79527
scaffold_10	108821901	108952290	Hic_chr_9	34366274	34404285	-	mRNA7492	1	0.806897
scaffold_10	109037065	109069817	Hic_chr_9	34302040	34332702	-	mRNA7496	1	0.9413
scaffold_10	109511670	109582898	Hic_chr_9	10810813	10929013	-	mRNA7526	1	0.957806
scaffold_10	109807107	109830260	Hic_chr_9	10704463	10715238	-	mRNA7527	1	0.5607
#block end
#block begin
scaffold_10	115352833	115443905	Hic_chr_9	110197757	110265933	+	mRNA7638	2	0.995098
scaffold_10	115829624	115884462	Hic_chr_9	110496703	110540770	+	mRNA7643	2	0.909605
scaffold_10	116329364	116403448	Hic_chr_9	110832191	110895025	+	mRNA7650	2	0.808229
